"timestamp","ip","path","status","method","traffic_class","risk_score","primary_reason"
2025-11-03 21:35:00,"10.1.115.135","/admin",403,"GET","Legitimate",9,"Bot Scanning"
2025-11-03 21:40:00,"10.1.177.123","/admin",200,"GET","Malicious",2,"Admin Access"
2025-11-03 21:45:00,"10.1.156.200","/global-search",500,"GET","Malicious",11,"Admin Access"
2025-11-03 21:50:00,"10.1.187.88","/resources",200,"GET","Legitimate",37,"Admin Access"
2025-11-03 21:55:00,"10.1.219.238","/api",404,"GET","Malicious",26,"Bot Scanning"
2025-11-03 22:00:00,"10.1.67.211","/admin",403,"GET","Legitimate",11,"Normal Traffic"
2025-11-03 22:05:00,"10.1.143.85","/global-search",200,"GET","Suspicious",49,"Normal Traffic"
2025-11-03 22:10:00,"10.1.23.94","/resources",404,"GET","Malicious",11,"Suspicious Parameters"
2025-11-03 22:15:00,"10.1.19.117","/global-search",200,"GET","Legitimate",17,"Suspicious Parameters"
2025-11-03 22:20:00,"10.1.213.87","/admin",403,"GET","Malicious",45,"Suspicious Parameters"
2025-11-03 22:25:00,"10.1.149.26","/api",200,"GET","Malicious",40,"Bot Scanning"
2025-11-03 22:30:00,"10.1.71.169","/admin",200,"GET","Malicious",33,"Bot Scanning"
2025-11-03 22:35:00,"10.1.59.152","/api",200,"GET","Suspicious",16,"Suspicious Parameters"
2025-11-03 22:40:00,"10.1.246.12","/admin",200,"GET","Malicious",43,"Suspicious Parameters"
2025-11-03 22:45:00,"10.1.42.80","/global-search",200,"GET","Malicious",13,"Normal Traffic"
2025-11-03 22:50:00,"10.1.121.13","/admin",403,"GET","Malicious",33,"Admin Access"
2025-11-03 22:55:00,"10.1.111.249","/resources",404,"GET","Legitimate",34,"Suspicious Parameters"
2025-11-03 23:00:00,"10.1.127.123","/admin",403,"GET","Malicious",26,"Bot Scanning"
2025-11-03 23:05:00,"10.1.185.192","/resources",403,"GET","Suspicious",49,"Suspicious Parameters"
2025-11-03 23:10:00,"10.1.237.10","/admin",200,"GET","Malicious",6,"Normal Traffic"
2025-11-03 23:15:00,"10.1.109.60","/global-search",200,"GET","Legitimate",15,"Bot Scanning"
2025-11-03 23:20:00,"10.1.241.107","/global-search",404,"GET","Legitimate",32,"Normal Traffic"
2025-11-03 23:25:00,"10.1.217.147","/admin",200,"GET","Legitimate",41,"Admin Access"
2025-11-03 23:30:00,"10.1.11.193","/admin",404,"GET","Suspicious",9,"Normal Traffic"
2025-11-03 23:35:00,"10.1.234.232","/api",200,"GET","Malicious",10,"Normal Traffic"
2025-11-03 23:40:00,"10.1.12.57","/resources",404,"GET","Malicious",6,"Admin Access"
2025-11-03 23:45:00,"10.1.148.149","/admin",404,"GET","Malicious",10,"Bot Scanning"
2025-11-03 23:50:00,"10.1.41.54","/api",404,"GET","Legitimate",38,"Admin Access"
2025-11-03 23:55:00,"10.1.161.181","/admin",404,"GET","Legitimate",40,"Bot Scanning"
2025-11-04,"10.1.129.83","/api",200,"GET","Malicious",32,"Suspicious Parameters"
2025-11-04 00:05:00,"10.1.213.74","/resources",200,"GET","Malicious",40,"Suspicious Parameters"
2025-11-04 00:10:00,"10.1.176.164","/api",200,"GET","Malicious",29,"Bot Scanning"
2025-11-04 00:15:00,"10.1.247.138","/api",200,"GET","Malicious",27,"Suspicious Parameters"
2025-11-04 00:20:00,"10.1.234.232","/resources",200,"GET","Malicious",24,"Bot Scanning"
2025-11-04 00:25:00,"10.1.46.193","/admin",404,"GET","Malicious",2,"Normal Traffic"
2025-11-04 00:30:00,"10.1.233.246","/api",500,"GET","Legitimate",12,"Suspicious Parameters"
2025-11-04 00:35:00,"10.1.170.17","/api",200,"GET","Legitimate",7,"Bot Scanning"
2025-11-04 00:40:00,"10.1.153.36","/global-search",403,"GET","Malicious",33,"Admin Access"
2025-11-04 00:45:00,"10.1.113.160","/admin",200,"GET","Legitimate",34,"Bot Scanning"
2025-11-04 00:50:00,"10.1.103.101","/admin",404,"GET","Malicious",30,"Bot Scanning"
2025-11-04 00:55:00,"10.1.12.57","/resources",200,"GET","Suspicious",29,"Normal Traffic"
2025-11-04 01:00:00,"10.1.230.211","/api",403,"GET","Malicious",12,"Bot Scanning"
2025-11-04 01:05:00,"10.1.196.61","/admin",200,"GET","Malicious",21,"Bot Scanning"
2025-11-04 01:10:00,"10.1.80.192","/global-search",200,"GET","Malicious",1,"Bot Scanning"
2025-11-04 01:15:00,"10.1.214.60","/resources",200,"GET","Malicious",42,"Normal Traffic"
2025-11-04 01:20:00,"10.1.142.186","/admin",404,"GET","Malicious",15,"Bot Scanning"
2025-11-04 01:25:00,"10.1.187.88","/resources",200,"GET","Malicious",38,"Normal Traffic"
2025-11-04 01:30:00,"10.1.170.17","/global-search",200,"GET","Legitimate",28,"Suspicious Parameters"
2025-11-04 01:35:00,"10.1.39.232","/resources",200,"GET","Malicious",48,"Normal Traffic"
2025-11-04 01:40:00,"10.1.164.181","/api",404,"GET","Malicious",5,"Admin Access"
2025-11-04 01:45:00,"10.1.109.27","/global-search",403,"GET","Malicious",2,"Normal Traffic"
2025-11-04 01:50:00,"10.1.83.141","/api",404,"GET","Malicious",0,"Normal Traffic"
2025-11-04 01:55:00,"10.1.247.125","/global-search",403,"GET","Legitimate",37,"Bot Scanning"
2025-11-04 02:00:00,"10.1.148.149","/resources",200,"GET","Malicious",8,"Suspicious Parameters"
2025-11-04 02:05:00,"10.1.15.81","/resources",500,"GET","Malicious",35,"Admin Access"
2025-11-04 02:10:00,"10.1.41.249","/global-search",404,"GET","Malicious",15,"Admin Access"
2025-11-04 02:15:00,"10.1.214.120","/resources",404,"GET","Suspicious",27,"Suspicious Parameters"
2025-11-04 02:20:00,"10.1.117.207","/admin",403,"GET","Malicious",9,"Normal Traffic"
2025-11-04 02:25:00,"10.1.205.112","/api",200,"GET","Malicious",38,"Suspicious Parameters"
2025-11-04 02:30:00,"10.1.163.13","/resources",200,"GET","Legitimate",12,"Admin Access"
2025-11-04 02:35:00,"10.1.151.207","/global-search",404,"GET","Malicious",5,"Suspicious Parameters"
2025-11-04 02:40:00,"10.1.80.104","/api",200,"GET","Legitimate",44,"Bot Scanning"
2025-11-04 02:45:00,"10.1.15.81","/global-search",403,"GET","Malicious",26,"Bot Scanning"
2025-11-04 02:50:00,"10.1.41.168","/resources",404,"GET","Malicious",1,"Normal Traffic"
2025-11-04 02:55:00,"10.1.39.232","/admin",500,"GET","Malicious",36,"Suspicious Parameters"
2025-11-04 03:00:00,"10.1.42.80","/resources",200,"GET","Legitimate",4,"Suspicious Parameters"
2025-11-04 03:05:00,"10.1.32.94","/api",404,"GET","Malicious",12,"Admin Access"
2025-11-04 03:10:00,"10.1.23.94","/global-search",404,"GET","Legitimate",47,"Suspicious Parameters"
2025-11-04 03:15:00,"10.1.54.132","/api",403,"GET","Legitimate",47,"Admin Access"
2025-11-04 03:20:00,"10.1.145.189","/resources",200,"GET","Legitimate",34,"Bot Scanning"
2025-11-04 03:25:00,"10.1.164.184","/global-search",404,"GET","Legitimate",9,"Normal Traffic"
2025-11-04 03:30:00,"10.1.165.206","/api",200,"GET","Malicious",21,"Admin Access"
2025-11-04 03:35:00,"10.1.112.112","/admin",200,"GET","Malicious",17,"Admin Access"
2025-11-04 03:40:00,"10.1.227.60","/global-search",200,"GET","Legitimate",3,"Suspicious Parameters"
2025-11-04 03:45:00,"10.1.143.85","/global-search",200,"GET","Malicious",50,"Admin Access"
2025-11-04 03:50:00,"10.1.129.158","/api",200,"GET","Malicious",3,"Bot Scanning"
2025-11-04 03:55:00,"10.1.246.12","/resources",500,"GET","Malicious",40,"Bot Scanning"
2025-11-04 04:00:00,"10.1.88.34","/api",200,"GET","Malicious",10,"Bot Scanning"
2025-11-04 04:05:00,"10.1.110.112","/api",404,"GET","Malicious",19,"Normal Traffic"
2025-11-04 04:10:00,"10.1.80.104","/resources",200,"GET","Suspicious",14,"Bot Scanning"
2025-11-04 04:15:00,"10.1.96.219","/resources",200,"GET","Malicious",12,"Admin Access"
2025-11-04 04:20:00,"10.1.112.212","/api",404,"GET","Malicious",10,"Admin Access"
2025-11-04 04:25:00,"10.1.222.121","/api",200,"GET","Legitimate",42,"Bot Scanning"
2025-11-04 04:30:00,"10.1.108.200","/admin",200,"GET","Malicious",23,"Admin Access"
2025-11-04 04:35:00,"10.1.35.99","/resources",200,"GET","Legitimate",8,"Bot Scanning"
2025-11-04 04:40:00,"10.1.234.232","/api",403,"GET","Malicious",1,"Bot Scanning"
2025-11-04 04:45:00,"10.1.28.101","/admin",404,"GET","Malicious",16,"Admin Access"
2025-11-04 04:50:00,"10.1.227.60","/api",404,"GET","Malicious",30,"Suspicious Parameters"
2025-11-04 04:55:00,"10.1.110.219","/api",200,"GET","Legitimate",15,"Suspicious Parameters"
2025-11-04 05:00:00,"10.1.110.112","/admin",200,"GET","Malicious",20,"Admin Access"
2025-11-04 05:05:00,"10.1.200.239","/admin",200,"GET","Malicious",16,"Suspicious Parameters"
2025-11-04 05:10:00,"10.1.33.50","/admin",500,"GET","Malicious",47,"Normal Traffic"
2025-11-04 05:15:00,"10.1.80.192","/resources",403,"GET","Malicious",30,"Bot Scanning"
2025-11-04 05:20:00,"10.1.48.151","/api",200,"GET","Legitimate",10,"Normal Traffic"
2025-11-04 05:25:00,"10.1.48.151","/global-search",404,"GET","Legitimate",9,"Suspicious Parameters"
2025-11-04 05:30:00,"10.1.88.137","/global-search",403,"GET","Legitimate",37,"Suspicious Parameters"
2025-11-04 05:35:00,"10.1.184.105","/admin",404,"GET","Legitimate",41,"Normal Traffic"
2025-11-04 05:40:00,"10.1.82.42","/resources",200,"GET","Malicious",25,"Admin Access"
2025-11-04 05:45:00,"10.1.54.132","/admin",200,"GET","Malicious",49,"Admin Access"
2025-11-04 05:50:00,"10.1.214.60","/admin",404,"GET","Suspicious",46,"Bot Scanning"
2025-11-04 05:55:00,"10.1.219.238","/admin",404,"GET","Malicious",21,"Suspicious Parameters"
2025-11-04 06:00:00,"10.1.137.157","/admin",404,"GET","Malicious",28,"Bot Scanning"
2025-11-04 06:05:00,"10.1.91.217","/global-search",403,"GET","Suspicious",40,"Normal Traffic"
2025-11-04 06:10:00,"10.1.145.53","/api",200,"GET","Malicious",17,"Suspicious Parameters"
2025-11-04 06:15:00,"10.1.169.9","/resources",404,"GET","Suspicious",22,"Suspicious Parameters"
2025-11-04 06:20:00,"10.1.151.207","/admin",200,"GET","Suspicious",38,"Bot Scanning"
2025-11-04 06:25:00,"10.1.207.58","/resources",403,"GET","Malicious",23,"Suspicious Parameters"
2025-11-04 06:30:00,"10.1.192.45","/api",404,"GET","Malicious",18,"Admin Access"
2025-11-04 06:35:00,"10.1.55.90","/api",200,"GET","Malicious",5,"Bot Scanning"
2025-11-04 06:40:00,"10.1.132.26","/global-search",404,"GET","Malicious",14,"Normal Traffic"
2025-11-04 06:45:00,"10.1.177.123","/resources",404,"GET","Suspicious",12,"Admin Access"
2025-11-04 06:50:00,"10.1.182.170","/admin",404,"GET","Malicious",24,"Admin Access"
2025-11-04 06:55:00,"10.1.164.181","/global-search",200,"GET","Malicious",23,"Admin Access"
2025-11-04 07:00:00,"10.1.121.13","/admin",404,"GET","Malicious",14,"Suspicious Parameters"
2025-11-04 07:05:00,"10.1.53.164","/admin",200,"GET","Legitimate",10,"Normal Traffic"
2025-11-04 07:10:00,"10.1.176.115","/api",403,"GET","Malicious",44,"Normal Traffic"
2025-11-04 07:15:00,"10.1.42.213","/api",200,"GET","Legitimate",28,"Admin Access"
2025-11-04 07:20:00,"10.1.174.169","/global-search",403,"GET","Legitimate",8,"Admin Access"
2025-11-04 07:25:00,"10.1.245.186","/global-search",500,"GET","Malicious",26,"Suspicious Parameters"
2025-11-04 07:30:00,"10.1.227.153","/global-search",200,"GET","Malicious",39,"Normal Traffic"
2025-11-04 07:35:00,"10.1.67.211","/api",404,"GET","Malicious",1,"Admin Access"
2025-11-04 07:40:00,"10.1.46.193","/resources",403,"GET","Malicious",10,"Bot Scanning"
2025-11-04 07:45:00,"10.1.91.144","/resources",200,"GET","Malicious",25,"Bot Scanning"
2025-11-04 07:50:00,"10.1.161.197","/resources",200,"GET","Legitimate",10,"Admin Access"
2025-11-04 07:55:00,"10.1.205.112","/admin",403,"GET","Malicious",17,"Bot Scanning"
2025-11-04 08:00:00,"10.1.233.246","/resources",404,"GET","Malicious",25,"Bot Scanning"
2025-11-04 08:05:00,"10.1.211.254","/api",200,"GET","Malicious",27,"Normal Traffic"
2025-11-04 08:10:00,"10.1.180.172","/resources",404,"GET","Legitimate",32,"Normal Traffic"
2025-11-04 08:15:00,"10.1.26.77","/api",404,"GET","Malicious",7,"Admin Access"
2025-11-04 08:20:00,"10.1.64.24","/api",404,"GET","Legitimate",16,"Bot Scanning"
2025-11-04 08:25:00,"10.1.15.81","/global-search",403,"GET","Legitimate",17,"Admin Access"
2025-11-04 08:30:00,"10.1.164.181","/resources",200,"GET","Legitimate",20,"Bot Scanning"
2025-11-04 08:35:00,"10.1.164.184","/global-search",200,"GET","Malicious",2,"Suspicious Parameters"
2025-11-04 08:40:00,"10.1.110.112","/admin",200,"GET","Suspicious",40,"Normal Traffic"
2025-11-04 08:45:00,"10.1.228.155","/admin",200,"GET","Malicious",18,"Admin Access"
2025-11-04 08:50:00,"10.1.190.89","/admin",403,"GET","Malicious",12,"Bot Scanning"
2025-11-04 08:55:00,"10.1.80.104","/global-search",200,"GET","Malicious",47,"Normal Traffic"
2025-11-04 09:00:00,"10.1.215.48","/global-search",500,"GET","Malicious",39,"Bot Scanning"
2025-11-04 09:05:00,"10.1.103.101","/admin",200,"GET","Malicious",28,"Suspicious Parameters"
2025-11-04 09:10:00,"10.1.220.2","/global-search",403,"GET","Malicious",24,"Bot Scanning"
2025-11-04 09:15:00,"10.1.13.146","/admin",404,"GET","Malicious",27,"Admin Access"
2025-11-04 09:20:00,"10.1.117.207","/global-search",403,"GET","Legitimate",2,"Normal Traffic"
2025-11-04 09:25:00,"10.1.222.121","/admin",404,"GET","Malicious",2,"Admin Access"
2025-11-04 09:30:00,"10.1.35.99","/global-search",200,"GET","Malicious",46,"Admin Access"
2025-11-04 09:35:00,"10.1.241.107","/admin",403,"GET","Legitimate",8,"Normal Traffic"
2025-11-04 09:40:00,"10.1.5.212","/api",200,"GET","Malicious",43,"Bot Scanning"
2025-11-04 09:45:00,"10.1.55.90","/resources",500,"GET","Suspicious",16,"Suspicious Parameters"
2025-11-04 09:50:00,"10.1.41.179","/api",404,"GET","Legitimate",23,"Normal Traffic"
2025-11-04 09:55:00,"10.1.42.113","/api",403,"GET","Malicious",4,"Normal Traffic"
2025-11-04 10:00:00,"10.1.125.155","/resources",404,"GET","Malicious",10,"Normal Traffic"
2025-11-04 10:05:00,"10.1.170.17","/resources",200,"GET","Malicious",13,"Suspicious Parameters"
2025-11-04 10:10:00,"10.1.8.200","/api",404,"GET","Malicious",11,"Admin Access"
2025-11-04 10:15:00,"10.1.215.48","/api",500,"GET","Malicious",19,"Admin Access"
